time,quality
20.0,3
20.0,4
20.0,3
20.0,3
20.0,3
20.0,3
20.0,3
20.0,2
20.0,4
20.0,3
20.0,4
20.0,4
21.0,2
21.0,3
21.0,3
21.0,2
21.0,2
21.0,3
21.0,3
21.0,2
21.0,3
21.0,4
22.0,4
22.0,3
22.0,3
22.0,4
22.0,3
22.0,3
22.0,3
22.0,2
22.0,3
22.0,3
22.0,2
22.0,3
22.0,4
23.0,2
23.0,3
23.0,3
23.0,2
23.0,3
23.0,2
23.0,4
23.0,3
23.0,3
23.0,3
23.0,2
23.0,2
23.0,2
23.0,3
23.0,3
24.0,3
24.0,2
24.0,3
24.0,4
24.0,3
24.0,3
24.0,2
24.0,3
24.0,4
24.0,3
24.0,3
24.0,4
24.0,3
24.0,2
25.0,4
25.0,3
25.0,3
25.0,3
25.0,3
25.0,3
25.0,2
25.0,2
25.0,2
25.0,4
26.0,3
26.0,3
26.0,3
26.0,3
26.0,4
26.0,3
26.0,3
26.0,4
26.0,3
26.0,3
27.0,4
27.0,3
27.0,4
27.0,3
27.0,3
27.0,2
27.0,3
27.0,3
27.0,2
27.0,2
27.0,2
27.0,4
27.0,4
28.0,4
28.0,4
28.0,3
28.0,2
28.0,4
28.0,3
28.0,3
28.0,3
28.0,3
28.0,2
28.0,3
28.0,3
28.0,3
29.0,3
29.0,3
29.0,3
29.0,3
29.0,2
29.0,2
29.0,4
29.0,2
29.0,3
29.0,3
30.0,2
30.0,4
30.0,3
30.0,3
30.0,4
30.0,2
30.0,4
30.0,4
31.0,3
31.0,3
31.0,3
31.0,2
31.0,3
31.0,3
31.0,3
31.0,2
31.0,3
31.0,3
31.0,3
31.0,2
32.0,3
32.0,4
32.0,3
32.0,4
32.0,3
32.0,3
32.0,2
32.0,2
32.0,3
32.0,4
32.0,4
32.0,2
32.0,4
33.0,3
33.0,2
33.0,3
33.0,4
33.0,3
33.0,4
33.0,3
33.0,3
33.0,3
33.0,3
34.0,2
34.0,4
34.0,3
34.0,4
34.0,3
34.0,2
34.0,3
34.0,3
34.0,3
34.0,2
34.0,3
34.0,2
34.0,2
34.0,3
35.0,2
35.0,4
35.0,2
35.0,4
35.0,4
35.0,2
35.0,4
35.0,3
35.0,3
35.0,3
35.0,3
35.0,3
35.0,4
35.0,3
35.0,2
35.0,3
36.0,3
36.0,3
36.0,3
36.0,3
36.0,3
36.0,2
36.0,3
36.0,3
36.0,3
36.0,3
37.0,4
37.0,3
37.0,2
37.0,3
37.0,3
37.0,3
37.0,4
37.0,3
37.0,3
37.0,3
37.0,3
37.0,3
38.0,2
38.0,4
38.0,3
38.0,4
38.0,3
38.0,2
38.0,3
38.0,2
38.0,3
38.0,3
38.0,3
38.0,3
38.0,3
38.0,3
38.0,3
39.0,4
39.0,3
39.0,4
39.0,3
39.0,3
39.0,4
39.0,4
39.0,3
39.0,4
39.0,2
39.0,3
39.0,2
39.0,2
39.0,3
39.0,3
39.0,2
39.0,3
39.0,3
40.0,2
40.0,2
40.0,4
40.0,2
40.0,3
40.0,3
40.0,3
40.0,2
40.0,3
40.0,4
40.0,3
40.0,2
41.0,4
41.0,3
41.0,2
41.0,4
41.0,3
41.0,2
41.0,4
41.0,2
41.0,3
41.0,3
41.0,3
41.0,3
41.0,3
41.0,3
41.0,3
42.0,3
42.0,4
42.0,3
42.0,3
42.0,4
42.0,3
42.0,3
42.0,3
42.0,3
43.0,2
43.0,2
43.0,4
43.0,4
43.0,3
43.0,2
43.0,3
43.0,3
43.0,3
43.0,3
43.0,3
43.0,3
44.0,2
44.0,3
44.0,2
44.0,3
44.0,3
44.0,2
44.0,2
44.0,3
44.0,3
44.0,3
44.0,3
44.0,3
44.0,4
44.0,2
44.0,3
44.0,3
44.0,3
44.0,3
44.0,4
45.0,2
45.0,4
45.0,4
45.0,2
45.0,3
45.0,2
45.0,3
45.0,3
45.0,3
45.0,3
45.0,3
45.0,3
45.0,3
45.0,4
46.0,3
46.0,4
46.0,3
46.0,3
46.0,2
46.0,3
46.0,3
46.0,3
46.0,4
46.0,4
46.0,4
46.0,3
47.0,3
47.0,2
47.0,3
47.0,3
47.0,3
47.0,4
47.0,3
47.0,3
47.0,4
47.0,3
47.0,4
47.0,4
48.0,2
48.0,3
48.0,3
48.0,3
48.0,3
48.0,3
48.0,3
48.0,4
48.0,3
48.0,2
48.0,3
48.0,2
48.0,3
48.0,3
48.0,3
48.0,2
48.0,3
48.0,3
48.0,2
49.0,3
49.0,3
49.0,3
49.0,3
49.0,4
49.0,3
49.0,4
49.0,3
49.0,3
49.0,2
49.0,2
50.0,3
50.0,3
50.0,4
50.0,4
50.0,3
50.0,3
50.0,4
50.0,2
50.0,3
50.0,3
50.0,4
50.0,4
50.0,4
50.0,3
50.0,4
50.0,4
50.0,3
51.0,4
51.0,2
51.0,3
51.0,2
51.0,4
51.0,4
51.0,3
51.0,3
51.0,2
51.0,3
52.0,4
52.0,2
52.0,4
52.0,2
52.0,4
52.0,3
52.0,2
52.0,2
52.0,2
52.0,3
52.0,4
52.0,4
52.0,3
52.0,4
52.0,2
52.0,2
53.0,4
53.0,3
53.0,3
53.0,4
53.0,4
53.0,4
53.0,3
53.0,3
53.0,4
53.0,3
53.0,4
53.0,3
53.0,4
53.0,3
53.0,2
53.0,3
53.0,4
53.0,3
53.0,2
54.0,3
54.0,2
54.0,3
54.0,2
54.0,3
54.0,4
54.0,2
54.0,3
54.0,2
55.0,4
55.0,3
55.0,2
55.0,3
55.0,2
55.0,3
55.0,3
55.0,3
55.0,2
55.0,3
56.0,3
56.0,3
56.0,3
56.0,2
56.0,2
56.0,3
56.0,3
56.0,2
56.0,3
56.0,3
56.0,2
57.0,2
57.0,2
57.0,3
57.0,4
57.0,2
57.0,4
57.0,3
57.0,4
57.0,3
57.0,4
57.0,2
57.0,2
57.0,4
57.0,3
57.0,2
58.0,2
58.0,3
58.0,3
58.0,3
58.0,2
58.0,2
58.0,3
58.0,3
58.0,4
58.0,2
58.0,4
58.0,2
58.0,2
59.0,3
59.0,3
59.0,2
59.0,4
59.0,2
59.0,4
59.0,3
59.0,3
59.0,3
60.0,3
60.0,2
60.0,2
60.0,4
60.0,2
60.0,4
60.0,2
60.0,4
60.0,3
60.0,3
60.0,2
61.0,2
61.0,3
61.0,3
61.0,4
61.0,3
61.0,3
61.0,3
61.0,3
61.0,2
61.0,4
61.0,3
61.0,4
61.0,4
61.0,3
61.0,4
61.0,2
61.0,3
62.0,3
62.0,2
62.0,3
62.0,2
62.0,2
62.0,3
62.0,3
63.0,3
63.0,2
63.0,3
63.0,2
63.0,2
63.0,3
63.0,3
63.0,2
63.0,3
63.0,2
64.0,2
64.0,3
64.0,2
64.0,3
64.0,3
64.0,3
64.0,4
64.0,3
64.0,4
64.0,4
64.0,4
64.0,3
64.0,4
64.0,3
64.0,3
64.0,2
64.0,3
65.0,2
65.0,2
65.0,2
65.0,3
65.0,3
65.0,2
65.0,2
65.0,3
65.0,3
65.0,3
65.0,2
65.0,3
65.0,3
66.0,2
66.0,4
66.0,3
66.0,2
66.0,3
66.0,3
66.0,2
66.0,3
66.0,3
66.0,4
66.0,4
67.0,2
67.0,4
67.0,3
67.0,2
67.0,4
67.0,3
67.0,3
67.0,2
67.0,2
67.0,2
68.0,3
68.0,3
68.0,3
68.0,3
68.0,4
68.0,3
68.0,3
68.0,3
68.0,2
68.0,2
68.0,2
68.0,4
68.0,3
69.0,3
69.0,4
69.0,3
69.0,4
69.0,2
69.0,3
69.0,3
69.0,3
69.0,4
69.0,4
69.0,4
69.0,3
69.0,3
69.0,2
70.0,2
70.0,3
70.0,4
70.0,3
70.0,4
70.0,3
70.0,3
70.0,2
70.0,3
70.0,2
70.0,3
70.0,4
71.0,3
71.0,3
71.0,4
71.0,3
71.0,3
71.0,3
71.0,2
71.0,2
71.0,3
71.0,3
71.0,3
71.0,3
71.0,4
71.0,3
72.0,2
72.0,2
72.0,3
72.0,3
72.0,4
72.0,3
72.0,2
72.0,3
72.0,2
72.0,3
72.0,3
72.0,3
72.0,3
72.0,4
73.0,3
73.0,2
73.0,3
73.0,2
73.0,3
73.0,2
73.0,3
73.0,2
73.0,2
73.0,3
73.0,2
73.0,2
73.0,3
73.0,3
73.0,2
73.0,3
74.0,3
74.0,3
74.0,4
74.0,2
74.0,4
74.0,4
74.0,3
74.0,2
74.0,3
75.0,3
75.0,3
75.0,3
75.0,2
75.0,3
75.0,2
75.0,3
75.0,4
75.0,4
75.0,3
75.0,3
75.0,3
75.0,3
75.0,4
76.0,3
76.0,3
76.0,3
76.0,4
76.0,4
76.0,2
76.0,3
76.0,2
76.0,3
76.0,3
76.0,3
76.0,3
77.0,2
77.0,4
77.0,4
77.0,4
77.0,3
77.0,2
77.0,2
77.0,3
77.0,2
77.0,3
77.0,3
77.0,3
77.0,4
77.0,2
77.0,2
77.0,2
77.0,3
77.0,2
77.0,2
77.0,3
77.0,3
77.0,3
77.0,3
78.0,3
78.0,2
78.0,3
78.0,3
78.0,2
79.0,3
79.0,4
79.0,3
79.0,3
79.0,3
79.0,3
79.0,3
79.0,3
79.0,3
79.0,2
79.0,4
79.0,3
79.0,3
80.0,3
80.0,2
80.0,4
80.0,2
80.0,3
80.0,2
80.0,3
80.0,3
80.0,4
80.0,2
80.0,3
80.0,3
81.0,2
81.0,3
81.0,2
81.0,3
81.0,2
81.0,3
81.0,4
81.0,2
81.0,3
81.0,3
81.0,4
81.0,2
82.0,2
82.0,4
82.0,4
82.0,3
82.0,3
82.0,3
82.0,3
82.0,4
82.0,3
82.0,2
83.0,3
83.0,2
83.0,2
83.0,2
83.0,3
83.0,3
83.0,3
83.0,4
83.0,4
83.0,4
83.0,3
83.0,3
84.0,3
84.0,2
84.0,4
84.0,4
84.0,3
84.0,4
84.0,3
85.0,2
85.0,2
85.0,2
85.0,4
85.0,4
85.0,3
85.0,4
85.0,2
85.0,4
85.0,2
85.0,4
85.0,4
85.0,2
85.0,2
85.0,3
86.0,3
86.0,3
86.0,2
86.0,2
86.0,2
86.0,2
86.0,4
86.0,4
86.0,3
86.0,4
86.0,2
86.0,3
86.0,4
87.0,2
87.0,3
87.0,2
87.0,3
87.0,2
87.0,3
87.0,4
87.0,3
87.0,3
88.0,3
88.0,4
88.0,3
88.0,2
88.0,3
88.0,3
88.0,3
88.0,3
88.0,3
88.0,3
88.0,4
88.0,2
88.0,3
88.0,3
88.0,2
88.0,4
89.0,3
89.0,3
89.0,3
89.0,4
89.0,3
89.0,2
89.0,3
89.0,4
89.0,3
89.0,3
89.0,4
89.0,4
89.0,3
89.0,3
89.0,3
89.0,3
90.0,3
90.0,4
90.0,2
90.0,3
90.0,4
90.0,3
90.0,4
90.0,3
90.0,2
90.0,4
90.0,3
90.0,3
90.0,3
90.0,3
91.0,3
91.0,4
91.0,2
91.0,3
91.0,3
91.0,2
91.0,3
91.0,4
91.0,3
91.0,3
91.0,4
91.0,4
91.0,2
91.0,3
91.0,3
91.0,4
91.0,2
91.0,2
91.0,4
91.0,3
91.0,3
91.0,2
92.0,3
92.0,3
92.0,3
92.0,3
92.0,3
92.0,4
92.0,4
92.0,3
92.0,3
92.0,3
93.0,3
93.0,4
93.0,2
93.0,3
93.0,3
93.0,3
93.0,2
93.0,2
93.0,4
93.0,2
93.0,2
93.0,2
93.0,2
93.0,3
93.0,2
93.0,2
94.0,3
94.0,3
94.0,4
94.0,3
94.0,4
94.0,3
94.0,4
94.0,2
94.0,3
94.0,2
94.0,3
94.0,4
95.0,3
95.0,3
95.0,2
95.0,4
95.0,2
95.0,3
96.0,3
96.0,2
96.0,2
96.0,3
96.0,2
96.0,3
96.0,4
96.0,4
96.0,3
96.0,3
96.0,3
96.0,2
96.0,3
96.0,4
96.0,2
96.0,3
96.0,2
97.0,3
97.0,3
97.0,3
97.0,3
97.0,3
97.0,4
97.0,3
97.0,2
97.0,4
97.0,2
97.0,3
97.0,4
98.0,3
98.0,4
98.0,2
98.0,3
98.0,4
98.0,3
98.0,3
98.0,2
98.0,2
98.0,2
98.0,3
98.0,4
98.0,2
98.0,2
98.0,2
99.0,4
99.0,3
99.0,4
99.0,2
99.0,4
99.0,4
99.0,3
99.0,3
99.0,3
99.0,4
99.0,2
99.0,4
99.0,4
99.0,3
99.0,3
99.0,3
100.0,4
100.0,3
100.0,4
100.0,3
100.0,4
100.0,4
100.0,3
100.0,3
100.0,4
100.0,2
100.0,4
101.0,4
101.0,3
101.0,3
101.0,3
101.0,2
101.0,2
101.0,4
101.0,3
101.0,4
101.0,4
101.0,2
101.0,3
101.0,4
102.0,2
102.0,4
102.0,4
102.0,4
102.0,4
102.0,3
102.0,4
102.0,4
102.0,4
102.0,2
102.0,3
102.0,3
102.0,3
102.0,2
102.0,2
102.0,4
103.0,3
103.0,4
103.0,3
103.0,4
103.0,3
103.0,3
103.0,4
103.0,2
103.0,2
104.0,3
104.0,2
104.0,3
104.0,2
104.0,3
104.0,2
104.0,2
104.0,3
104.0,3
105.0,3
105.0,3
105.0,3
105.0,3
105.0,4
105.0,3
105.0,2
105.0,3
105.0,4
105.0,3
105.0,3
105.0,3
105.0,2
105.0,3
105.0,3
106.0,4
106.0,3
106.0,2
106.0,3
106.0,3
106.0,4
106.0,3
106.0,3
106.0,2
106.0,3
106.0,4
106.0,3
106.0,3
106.0,3
106.0,3
106.0,3
107.0,2
107.0,3
107.0,2
107.0,3
107.0,3
107.0,2
107.0,3
107.0,3
107.0,2
107.0,4
107.0,4
107.0,3
108.0,3
108.0,2
108.0,4
108.0,3
108.0,3
108.0,4
108.0,2
108.0,4
108.0,2
108.0,3
108.0,3
108.0,2
108.0,3
109.0,3
109.0,3
109.0,3
109.0,3
109.0,3
109.0,3
109.0,2
109.0,3
109.0,3
109.0,4
109.0,4
109.0,2
110.0,3
110.0,4
110.0,3
110.0,3
110.0,4
110.0,4
110.0,2
110.0,2
110.0,3
110.0,3
110.0,3
110.0,4
110.0,3
110.0,2
110.0,2
110.0,4
111.0,2
111.0,3
111.0,3
111.0,2
111.0,2
111.0,3
111.0,3
111.0,3
111.0,3
111.0,4
111.0,4
112.0,3
112.0,3
112.0,2
112.0,3
112.0,3
112.0,2
112.0,4
112.0,3
112.0,2
113.0,3
113.0,2
113.0,2
113.0,2
113.0,3
113.0,2
113.0,3
113.0,4
113.0,3
113.0,3
113.0,3
113.0,3
113.0,4
114.0,3
114.0,2
114.0,3
114.0,4
114.0,2
114.0,2
114.0,3
114.0,2
115.0,2
115.0,2
115.0,2
115.0,3
115.0,3
115.0,4
115.0,4
115.0,4
115.0,4
115.0,3
115.0,3
115.0,3
115.0,3
115.0,4
115.0,3
115.0,2
115.0,4
115.0,3
115.0,2
116.0,3
116.0,2
116.0,4
116.0,3
116.0,2
116.0,4
116.0,4
116.0,3
116.0,3
116.0,3
116.0,2
116.0,3
116.0,4
117.0,4
117.0,3
117.0,4
117.0,4
117.0,2
117.0,3
117.0,3
117.0,2
117.0,3
117.0,4
117.0,4
117.0,4
117.0,3
118.0,3
118.0,3
118.0,4
118.0,3
118.0,4
118.0,2
118.0,4
118.0,3
118.0,3
118.0,4
118.0,2
118.0,3
118.0,4
119.0,2
119.0,3
119.0,3
119.0,2
119.0,2
119.0,2
119.0,4
119.0,2
119.0,3
119.0,2
119.0,3
119.0,4
119.0,3
119.0,4
120.0,4
120.0,3
120.0,2
120.0,4
120.0,3
120.0,3
120.0,4
120.0,4
120.0,2
120.0,2
120.0,4
120.0,3
120.0,2
121.0,2
121.0,2
121.0,3
121.0,2
121.0,2
121.0,2
121.0,3
121.0,3
121.0,3
121.0,2
121.0,4
121.0,4
121.0,4
122.0,3
122.0,3
122.0,4
122.0,4
122.0,2
122.0,2
122.0,4
122.0,3
122.0,2
122.0,3
122.0,4
122.0,4
123.0,4
123.0,4
123.0,3
123.0,3
123.0,4
123.0,4
123.0,2
123.0,3
123.0,4
123.0,3
123.0,3
123.0,2
123.0,4
123.0,4
123.0,4
123.0,4
123.0,4
123.0,3
124.0,3
124.0,3
124.0,3
124.0,2
124.0,3
124.0,3
124.0,3
124.0,2
124.0,3
124.0,3
124.0,2
125.0,2
125.0,4
125.0,4
125.0,4
125.0,3
125.0,3
125.0,4
125.0,2
125.0,3
125.0,4
125.0,3
125.0,3
125.0,4
125.0,3
126.0,3
126.0,3
126.0,3
126.0,3
126.0,2
126.0,2
126.0,4
126.0,3
126.0,3
126.0,3
126.0,4
126.0,2
126.0,3
126.0,4
126.0,3
127.0,2
127.0,2
127.0,3
127.0,3
127.0,3
127.0,4
127.0,3
127.0,3
127.0,3
127.0,3
127.0,3
128.0,3
128.0,3
128.0,3
128.0,2
128.0,3
128.0,3
128.0,4
128.0,4
128.0,3
128.0,2
128.0,4
128.0,3
128.0,3
128.0,4
128.0,4
128.0,3
128.0,3
129.0,3
129.0,3
129.0,4
129.0,4
129.0,3
129.0,3
129.0,2
129.0,3
129.0,4
129.0,3
129.0,2
129.0,3
129.0,3
129.0,3
129.0,4
129.0,2
129.0,4
129.0,4
129.0,3
130.0,3
130.0,3
130.0,4
130.0,3
130.0,4
130.0,4
130.0,4
130.0,3
130.0,4
130.0,3
130.0,4
130.0,4
130.0,2
131.0,3
131.0,2
131.0,3
131.0,3
131.0,4
131.0,3
131.0,3
131.0,3
131.0,2
132.0,2
132.0,2
132.0,2
132.0,3
132.0,3
132.0,3
132.0,3
132.0,3
132.0,2
132.0,3
132.0,3
132.0,2
133.0,3
133.0,3
133.0,3
133.0,3
133.0,2
133.0,4
133.0,2
134.0,2
134.0,2
134.0,2
134.0,4
134.0,3
134.0,2
134.0,3
134.0,2
134.0,3
134.0,3
134.0,3
134.0,2
134.0,2
134.0,3
134.0,3
134.0,3
134.0,4
134.0,4
134.0,4
135.0,2
135.0,3
135.0,3
135.0,2
135.0,3
135.0,4
135.0,2
135.0,2
136.0,3
136.0,4
136.0,3
136.0,3
136.0,2
136.0,4
136.0,3
136.0,2
136.0,2
136.0,2
136.0,3
136.0,2
137.0,3
137.0,3
137.0,3
137.0,4
137.0,3
137.0,4
137.0,4
137.0,3
137.0,4
137.0,3
137.0,3
137.0,4
137.0,4
137.0,3
137.0,3
137.0,2
137.0,3
138.0,3
138.0,2
138.0,3
138.0,3
138.0,2
138.0,3
138.0,3
138.0,3
138.0,2
138.0,2
138.0,3
138.0,3
138.0,3
138.0,3
138.0,4
138.0,2
138.0,4
138.0,3
139.0,4
139.0,3
139.0,3
139.0,3
139.0,4
139.0,3
139.0,3
139.0,4
139.0,2
139.0,2
139.0,2
139.0,3
139.0,2
140.0,3
140.0,2
140.0,3
140.0,3
140.0,2
140.0,4
140.0,3
140.0,3
140.0,3
140.0,4
140.0,2
140.0,4
140.0,3
140.0,4
141.0,2
141.0,4
141.0,2
141.0,4
141.0,3
141.0,3
141.0,3
141.0,3
141.0,2
141.0,3
141.0,4
141.0,2
141.0,4
142.0,4
142.0,2
142.0,3
142.0,2
142.0,3
142.0,3
142.0,2
142.0,2
142.0,3
142.0,3
142.0,4
142.0,3
143.0,4
143.0,4
143.0,3
143.0,3
143.0,4
143.0,2
143.0,3
143.0,2
143.0,3
143.0,3
143.0,4
144.0,3
144.0,4
144.0,3
144.0,3
144.0,4
144.0,3
144.0,3
144.0,3
144.0,3
144.0,2
144.0,2
144.0,3
145.0,4
145.0,3
145.0,3
145.0,4
145.0,4
145.0,2
145.0,3
145.0,2
145.0,2
145.0,3
145.0,4
146.0,3
146.0,3
146.0,4
146.0,3
146.0,4
146.0,3
146.0,2
146.0,3
146.0,3
146.0,3
146.0,3
146.0,3
147.0,3
147.0,3
147.0,2
147.0,3
147.0,3
147.0,4
147.0,3
147.0,4
147.0,3
147.0,2
147.0,3
147.0,3
147.0,3
147.0,3
148.0,4
148.0,3
148.0,3
148.0,3
148.0,3
148.0,4
148.0,3
148.0,3
148.0,3
148.0,2
148.0,2
148.0,2
148.0,3
148.0,4
148.0,2
148.0,3
148.0,4
149.0,3
149.0,4
149.0,4
149.0,3
149.0,3
149.0,3
149.0,4
149.0,3
149.0,3
150.0,2
150.0,3
150.0,3
150.0,4
150.0,3
150.0,2
150.0,3
150.0,4
150.0,3
150.0,2
150.0,3
150.0,2
150.0,3
150.0,4
150.0,4
150.0,2
150.0,2
150.0,2
151.0,4
151.0,3
151.0,2
151.0,3
151.0,3
151.0,2
151.0,2
151.0,2
151.0,4
151.0,3
151.0,2
151.0,3
151.0,2
151.0,3
151.0,2
151.0,3
151.0,3
151.0,3
151.0,4
151.0,4
151.0,4
151.0,2
151.0,3
152.0,3
152.0,2
152.0,3
152.0,3
152.0,3
152.0,3
152.0,3
152.0,4
152.0,3
152.0,4
152.0,4
152.0,3
152.0,2
152.0,2
152.0,3
153.0,4
153.0,3
153.0,3
153.0,3
153.0,3
153.0,3
153.0,3
154.0,4
154.0,3
154.0,4
154.0,4
154.0,2
154.0,3
154.0,3
154.0,3
154.0,3
154.0,2
155.0,4
155.0,4
155.0,3
155.0,2
155.0,2
155.0,2
155.0,3
155.0,4
155.0,2
155.0,2
155.0,2
155.0,2
155.0,3
155.0,3
155.0,3
155.0,3
155.0,3
156.0,2
156.0,4
156.0,3
156.0,3
156.0,4
156.0,3
156.0,3
156.0,3
156.0,2
156.0,3
156.0,2
156.0,3
156.0,2
157.0,3
157.0,3
157.0,4
157.0,4
157.0,3
157.0,4
157.0,3
157.0,4
157.0,4
157.0,2
157.0,2
157.0,3
157.0,2
157.0,3
158.0,4
158.0,4
158.0,3
158.0,2
158.0,2
158.0,3
158.0,4
158.0,3
158.0,3
158.0,3
158.0,3
158.0,2
158.0,2
158.0,3
158.0,3
158.0,2
158.0,2
159.0,3
159.0,3
159.0,3
159.0,2
159.0,3
159.0,3
159.0,3
159.0,2
159.0,3
159.0,2
159.0,3
160.0,4
160.0,2
160.0,3
160.0,2
160.0,2
160.0,3
160.0,3
160.0,4
160.0,2
160.0,3
161.0,2
161.0,3
161.0,4
161.0,3
161.0,3
161.0,3
161.0,2
161.0,3
161.0,4
161.0,2
161.0,3
161.0,4
161.0,4
162.0,4
162.0,3
162.0,4
162.0,4
162.0,2
162.0,3
162.0,3
162.0,2
162.0,4
162.0,2
163.0,4
163.0,3
163.0,4
163.0,3
163.0,3
163.0,3
163.0,2
163.0,1
163.0,2
163.0,3
163.0,3
163.0,3
164.0,2
164.0,4
164.0,3
164.0,4
164.0,2
164.0,2
164.0,3
164.0,3
164.0,3
164.0,3
164.0,3
165.0,2
165.0,2
165.0,3
165.0,3
165.0,3
165.0,4
165.0,4
165.0,2
165.0,3
165.0,3
166.0,3
166.0,2
166.0,2
166.0,3
166.0,2
166.0,3
166.0,4
166.0,3
166.0,2
166.0,3
166.0,3
167.0,4
167.0,3
167.0,4
167.0,3
167.0,3
167.0,4
167.0,3
167.0,2
167.0,4
167.0,4
167.0,3
167.0,3
167.0,3
167.0,3
168.0,3
168.0,3
168.0,4
168.0,3
168.0,3
168.0,3
168.0,3
168.0,3
168.0,4
168.0,4
168.0,4
168.0,4
168.0,2
168.0,3
168.0,4
168.0,3
168.0,2
169.0,4
169.0,3
169.0,3
169.0,3
169.0,3
169.0,3
169.0,4
169.0,3
169.0,3
169.0,3
169.0,3
169.0,3
169.0,2
169.0,4
170.0,3
170.0,2
170.0,2
170.0,3
170.0,3
170.0,3
170.0,4
170.0,3
170.0,4
170.0,4
170.0,3
170.0,4
170.0,4
170.0,4
170.0,2
170.0,4
170.0,2
170.0,2
171.0,3
171.0,3
171.0,3
171.0,4
171.0,3
171.0,2
171.0,3
171.0,2
171.0,2
171.0,4
171.0,4
171.0,3
172.0,3
172.0,3
172.0,3
172.0,3
172.0,3
172.0,2
172.0,3
172.0,3
172.0,3
172.0,3
172.0,4
173.0,3
173.0,4
173.0,3
173.0,4
173.0,2
173.0,3
173.0,3
173.0,4
173.0,3
173.0,2
173.0,3
173.0,3
173.0,4
173.0,4
173.0,3
173.0,2
174.0,3
174.0,3
174.0,2
174.0,4
174.0,4
174.0,3
174.0,3
174.0,2
174.0,2
174.0,3
174.0,2
174.0,3
175.0,3
175.0,3
175.0,3
175.0,3
175.0,3
175.0,3
175.0,4
175.0,2
175.0,3
175.0,2
175.0,4
175.0,4
175.0,3
175.0,4
175.0,4
175.0,3
175.0,4
175.0,3
175.0,4
175.0,4
176.0,3
176.0,3
176.0,3
176.0,4
176.0,2
176.0,3
176.0,4
176.0,3
176.0,4
176.0,3
177.0,3
177.0,3
177.0,3
177.0,3
177.0,3
177.0,4
177.0,3
177.0,3
177.0,2
177.0,3
177.0,4
177.0,2
177.0,3
177.0,2
177.0,3
177.0,3
177.0,2
177.0,2
177.0,4
178.0,3
178.0,2
178.0,3
178.0,4
178.0,3
178.0,3
178.0,3
178.0,3
178.0,3
178.0,3
178.0,4
178.0,2
179.0,2
179.0,3
179.0,3
179.0,3
179.0,3
179.0,4
179.0,3
179.0,4
179.0,3
179.0,3
179.0,2
